,pokedex_number_x,pokedex_number_y,Winner_number
1661,136,570,570
1662,137,570,570
1663,176,570,570
1664,178,570,570
1665,213,570,570
1666,227,570,227
1667,228,570,570
1668,247,570,570
1669,265,570,570
1670,277,570,277
1671,288,570,288
1672,292,570,570
1673,336,570,570
1674,341,570,570
1675,349,570,349
1676,352,570,570
1677,353,570,570
1678,353,570,570
1679,353,570,570
1680,367,570,570
1681,368,570,570
1682,378,570,570
1683,393,570,570
1684,405,570,405
1685,424,570,424
1686,460,570,570
1687,468,570,468
1688,477,570,570
1689,486,570,486
1690,503,570,503
1691,533,570,533
1692,585,570,585
1693,594,570,570
1694,599,570,570
1695,602,570,570
1696,610,570,570
1697,615,570,615
1698,632,570,632
1699,636,570,570
1700,636,570,570
1701,650,570,570
1702,651,570,570
1703,654,570,654
1704,717,570,717
1705,1,348,348
1706,16,348,16
1707,22,348,22
1708,24,348,24
1709,29,348,348
1710,31,348,31
1711,64,348,348
1712,65,348,348
1713,91,348,91
1714,95,348,348
1715,119,348,119
1716,146,348,146
1717,240,348,348
1718,241,348,241
1719,242,348,348
1720,251,348,251
1721,261,348,348
1722,270,348,348
1723,275,348,275
1724,277,348,277
1725,311,348,311
1726,317,348,317
1727,332,348,332
1728,363,348,348
1729,370,348,348
1730,382,348,382
1731,398,348,398
1732,399,348,348
1733,400,348,400
1734,401,348,348
1735,424,348,424
1736,429,348,429
1737,437,348,348
1738,475,348,475
1739,524,348,348
1740,527,348,527
1741,538,348,348
1742,572,348,348
1743,573,348,573
1744,579,348,348
1745,606,348,348
1746,609,348,609
1747,622,348,348
1748,664,348,348
1749,695,348,348
1750,1,332,332
1751,16,332,16
1752,20,332,20
1753,25,332,25
1754,34,332,34
1755,38,332,38
1756,42,332,42
1757,50,332,332
1758,84,332,84
1759,90,332,332
1760,99,332,99
1761,115,332,115
1762,133,332,332
1763,136,332,136
1764,137,332,332
1765,157,332,157
1766,197,332,197
1767,210,332,332
1768,211,332,211
1769,221,332,332
1770,244,332,244
1771,249,332,249
1772,255,332,332
1773,262,332,262
1774,267,332,267
1775,271,332,332
1776,282,332,282
1777,298,332,332
1778,305,332,332
1779,306,332,332
1780,316,332,332
1781,357,332,332
1782,380,332,332
1783,394,332,332
1784,396,332,396
1785,403,332,332
1786,410,332,332
1787,443,332,332
1788,448,332,448
1789,460,332,460
1790,461,332,461
1791,467,332,467
1792,515,332,515
1793,541,332,332
1794,546,332,546
1795,550,332,550
1796,559,332,332
1797,570,332,570
1798,575,332,332
1799,575,332,332
1800,592,332,332
1801,592,332,332
1802,599,332,332
1803,651,332,651
1804,654,332,654
1805,659,332,659
1806,671,332,671
1807,688,332,332
1808,696,332,332
1809,1,48,48
1810,11,48,48
1811,22,48,22
1812,34,48,34
1813,43,48,48
1814,45,48,45
1815,52,48,52
1816,62,48,62
1817,66,48,48
1818,86,48,48
1819,94,48,94
1820,97,48,97
1821,99,48,99
1822,100,48,100
1823,114,48,114
1824,143,48,48
1825,150,48,150
1826,178,48,178
1827,180,48,48
1828,180,48,48
1829,183,48,48
1830,197,48,197
1831,247,48,247
1832,267,48,267
1833,298,48,48
1834,320,48,320
1835,324,48,324
1836,341,48,48
1837,353,48,48
1838,382,48,382
1839,390,48,390
1840,396,48,396
1841,411,48,48
1842,425,48,425
1843,426,48,426
1844,428,48,428
1845,446,48,446
1846,457,48,457
1847,457,48,457
1848,468,48,468
1849,490,48,490
1850,495,48,495
1851,500,48,500
1852,511,48,511
1853,560,48,560
1854,567,48,567
1855,572,48,572
1856,584,48,584
1857,592,48,48
1858,603,48,48
1859,618,48,48
1860,629,48,629
1861,631,48,631
1862,643,48,643
1863,654,48,654
1864,659,48,659
1865,662,48,662
1866,677,48,677
1867,684,48,684
1868,719,48,719
1869,721,48,721
1870,1,434,434
1871,32,434,434
1872,36,434,434
1873,39,434,39
1874,42,434,42
1875,61,434,61
1876,62,434,434
1877,72,434,434
1878,75,434,434
1879,75,434,434
1880,84,434,84
1881,90,434,434
1882,97,434,434
1883,97,434,434
1884,129,434,129
1885,130,434,130
1886,135,434,135
1887,138,434,434
1888,155,434,434
1889,161,434,434
1890,162,434,162
1891,175,434,434
1892,223,434,434
1893,248,434,434
1894,259,434,434
1895,261,434,434
1896,269,434,434
1897,306,434,434
1898,330,434,330
1899,334,434,334
1900,336,434,434
1901,338,434,434
1902,343,434,434
1903,347,434,347
1904,364,434,434
1905,369,434,434
1906,378,434,434
1907,424,434,424
1908,426,434,426
1909,448,434,448
1910,463,434,434
1911,467,434,467
1912,485,434,485
1913,488,434,488
1914,497,434,497
1915,499,434,434
1916,513,434,434
1917,522,434,522
1918,523,434,523
1919,525,434,525
1920,527,434,434
1921,538,434,434
1922,538,434,434
1923,541,434,434
1924,544,434,434
1925,558,434,434
1926,618,434,618
1927,633,434,434
1928,654,434,434
1929,670,434,434
1930,683,434,434
1931,691,434,434
1932,1,471,471
1933,59,471,59
1934,59,471,59
1935,70,471,471
1936,73,471,73
1937,84,471,84
1938,90,471,471
1939,100,471,100
1940,122,471,122
1941,136,471,471
1942,139,471,471
1943,167,471,471
1944,184,471,471
1945,187,471,471
1946,189,471,189
1947,192,471,471
1948,214,471,214
1949,241,471,241
1950,254,471,254
1951,257,471,257
1952,258,471,471
1953,308,471,308
1954,311,471,311
1955,324,471,324
1956,330,471,330
1957,336,471,471
1958,347,471,347
1959,360,471,471
1960,393,471,471
1961,401,471,471
1962,405,471,405
1963,408,471,471
1964,416,471,471
1965,443,471,471
1966,450,471,471
1967,463,471,471
1968,484,471,484
1969,484,471,484
1970,494,471,494
1971,498,471,471
1972,508,471,508
1973,516,471,516
1974,522,471,522
1975,527,471,527
1976,531,471,471
1977,534,471,471
1978,563,471,471
1979,569,471,569
1980,577,471,471
1981,585,471,585
1982,585,471,585
1983,589,471,589
1984,597,471,471
1985,598,471,471
1986,600,471,471
1987,600,471,471
1988,603,471,471
1989,616,471,471
1990,627,471,471
1991,635,471,635
1992,639,471,639
1993,673,471,673
1994,683,471,471
1995,690,471,471
1996,698,471,471
1997,701,471,701
1998,706,471,706
1999,1,68,68
2000,1,68,68
2001,10,68,68
2002,35,68,68
2003,37,68,37
2004,52,68,68
2005,67,68,68
2006,98,68,68
2007,105,68,68
2008,109,68,68
2009,111,68,68
2010,116,68,116
2011,150,68,150
2012,170,68,170
2013,172,68,172
2014,176,68,68
2015,181,68,68
2016,183,68,68
2017,184,68,68
2018,198,68,198
2019,213,68,68
2020,223,68,223
2021,228,68,228
2022,229,68,229
2023,265,68,68
2024,277,68,68
2025,316,68,68
2026,319,68,319
2027,327,68,327
2028,335,68,335
2029,362,68,362
2030,365,68,365
2031,372,68,68
2032,377,68,68
2033,442,68,442
2034,469,68,469
2035,493,68,493
2036,498,68,68
2037,507,68,507
2038,512,68,512
2039,520,68,520
2040,521,68,521
2041,541,68,68
2042,545,68,545
2043,567,68,567
2044,623,68,68
2045,633,68,68
2046,640,68,640
2047,658,68,658
2048,676,68,676
2049,703,68,68
2050,1,444,444
2051,5,444,444
2052,18,444,18
2053,51,444,51
2054,61,444,61
2055,67,444,444
2056,84,444,84
2057,86,444,444
2058,94,444,94
2059,143,444,444
2060,153,444,444
2061,167,444,444
2062,176,444,176
2063,191,444,444
2064,204,444,444
2065,218,444,444
2066,219,444,444
2067,220,444,444
2068,232,444,444
2069,252,444,444
2070,300,444,444
2071,324,444,444
2072,346,444,444
2073,352,444,444
2074,352,444,444
2075,359,444,444
2076,366,444,444
2077,370,444,370
2078,380,444,380
2079,403,444,444
2080,408,444,444
2081,426,444,444
2082,434,444,444
2083,435,444,435
2084,437,444,444
2085,445,444,445
2086,469,444,469
2087,484,444,484
2088,501,444,444
2089,504,444,444
2090,514,444,514
2091,517,444,444
2092,525,444,444
2093,583,444,444
2094,608,444,444
2095,608,444,444
2096,611,444,444
2097,629,444,629
2098,637,444,637
2099,639,444,639
2100,677,444,444
2101,679,444,444
2102,684,444,684
2103,690,444,444
2104,699,444,444
2105,703,444,444
2106,1,106,106
2107,11,106,106
2108,13,106,106
2109,16,106,106
2110,34,106,106
2111,42,106,42
2112,48,106,106
2113,52,106,52
2114,65,106,65
2115,88,106,106
2116,89,106,106
2117,97,106,106
2118,145,106,145
2119,161,106,106
2120,169,106,169
2121,181,106,106
2122,193,106,193
2123,198,106,198
2124,212,106,106
2125,226,106,106
2126,242,106,106
2127,247,106,106
2128,253,106,253
2129,255,106,106
2130,260,106,106
2131,264,106,264
2132,264,106,264
2133,290,106,106
2134,291,106,291
2135,292,106,106
2136,307,106,106
2137,307,106,106
2138,316,106,106
2139,317,106,106
2140,321,106,106
2141,331,106,106
2142,335,106,335
2143,340,106,106
2144,357,106,106
2145,363,106,106
2146,381,106,381
2147,384,106,384
2148,418,106,106
2149,423,106,106
2150,426,106,106
2151,432,106,432
2152,454,106,106
2153,463,106,106
2154,463,106,106
2155,472,106,472
2156,509,106,106
2157,509,106,106
2158,521,106,521
2159,526,106,106
2160,547,106,547
2161,550,106,550
2162,562,106,562
2163,588,106,106
2164,600,106,106
2165,618,106,106
2166,654,106,106
2167,665,106,106
2168,689,106,106
2169,715,106,715
2170,1,439,439
2171,11,439,439
2172,15,439,15
2173,47,439,47
2174,49,439,49
2175,51,439,51
2176,80,439,80
2177,84,439,84
2178,130,439,130
2179,134,439,134
2180,138,439,439
2181,201,439,439
2182,203,439,203
2183,207,439,207
2184,213,439,439
2185,231,439,231
2186,251,439,251
2187,258,439,439
2188,275,439,275
2189,312,439,312
2190,314,439,314
2191,336,439,336
2192,350,439,350
2193,354,439,354
2194,375,439,439
2195,378,439,439
2196,392,439,392
2197,431,439,431
2198,433,439,439
2199,456,439,456
2200,459,439,439
2201,464,439,464
2202,468,439,468
2203,472,439,472
2204,524,439,524
2205,531,439,439
2206,535,439,535
2207,543,439,439
2208,566,439,566
2209,575,439,439
2210,577,439,439
2211,605,439,605
2212,649,439,649
2213,664,439,439
2214,675,439,439
2215,685,439,685
2216,694,439,694
2217,1,203,203
2218,29,203,203
2219,29,203,203
2220,31,203,203
2221,52,203,52
2222,118,203,203
2223,139,203,203
2224,142,203,142
2225,146,203,146
2226,156,203,203
2227,157,203,157
2228,194,203,203
2229,197,203,203
2230,205,203,203
2231,206,203,203
2232,219,203,203
2233,223,203,203
2234,238,203,203
2235,258,203,203
2236,279,203,203
2237,292,203,203
2238,293,203,203
2239,329,203,203
2240,340,203,203
2241,345,203,203
2242,360,203,203
2243,370,203,370
2244,372,203,203
2245,374,203,203
2246,375,203,203
2247,375,203,203
2248,383,203,383
2249,392,203,392
2250,396,203,203
2251,398,203,398
2252,415,203,203
2253,470,203,470
2254,483,203,483
2255,484,203,484
2256,549,203,549
2257,549,203,549
2258,552,203,552
2259,557,203,203
2260,570,203,203
2261,576,203,203
2262,581,203,581
2263,601,203,601
2264,609,203,203
2265,624,203,203
2266,626,203,203
2267,637,203,637
2268,657,203,657
2269,658,203,658
2270,667,203,203
2271,675,203,675
2272,675,203,675
2273,680,203,680
2274,693,203,203
2275,1,452,452
2276,10,452,452
2277,10,452,452
2278,38,452,38
2279,65,452,65
2280,73,452,73
2281,84,452,452
2282,84,452,452
2283,96,452,452
2284,97,452,452
2285,124,452,452
2286,151,452,151
2287,176,452,452
2288,178,452,452
2289,226,452,452
2290,232,452,452
2291,251,452,251
2292,256,452,452
2293,287,452,452
2294,290,452,452
2295,326,452,452
2296,328,452,328
2297,389,452,452
2298,418,452,452
2299,421,452,452
2300,427,452,452
2301,432,452,432
2302,454,452,452
2303,484,452,484
2304,499,452,452
2305,499,452,452
2306,539,452,452
2307,541,452,452
2308,557,452,452
2309,562,452,452
2310,570,452,452
2311,572,452,452
2312,572,452,452
2313,590,452,452
2314,607,452,452
2315,644,452,452
2316,664,452,452
2317,686,452,452
2318,693,452,452
2319,693,452,452
2320,708,452,452
2321,714,452,452
2322,717,452,717
2323,1,286,286
2324,8,286,286
2325,10,286,286
2326,11,286,286
2327,12,286,286
2328,13,286,286
2329,38,286,38
2330,59,286,59
2331,65,286,65
2332,84,286,84
2333,90,286,286
2334,105,286,286
2335,125,286,125
2336,129,286,286
2337,134,286,286
2338,195,286,286
2339,211,286,211
2340,211,286,211
2341,223,286,286
2342,246,286,286
2343,255,286,286
2344,260,286,286
2345,267,286,286
2346,269,286,286
2347,289,286,289
2348,306,286,286
2349,328,286,286
2350,330,286,330
2351,336,286,286
2352,338,286,286
2353,350,286,350
2354,350,286,350
2355,354,286,286
2356,362,286,362
2357,384,286,384
2358,396,286,286
2359,396,286,286
2360,407,286,407
2361,420,286,286
2362,443,286,286
2363,444,286,444
2364,456,286,286
2365,466,286,466
2366,499,286,286
2367,502,286,286
2368,505,286,505
2369,507,286,286
2370,510,286,510
2371,516,286,516
2372,552,286,552
2373,558,286,286
2374,581,286,581
2375,587,286,587
2376,591,286,286
2377,601,286,601
2378,614,286,286
2379,622,286,622
2380,635,286,635
2381,639,286,639
2382,672,286,286
2383,680,286,680
2384,691,286,286
2385,714,286,286
2386,1,232,232
2387,8,232,8
2388,12,232,12
2389,34,232,34
2390,36,232,36
2391,47,232,232
2392,51,232,51
2393,53,232,53
2394,74,232,232
2395,85,232,85
2396,87,232,87
2397,90,232,232
2398,102,232,232
2399,125,232,232
2400,129,232,232
2401,137,232,232
2402,161,232,232
2403,166,232,166
2404,177,232,177
2405,179,232,232
2406,187,232,232
2407,189,232,189
2408,200,232,200
2409,212,232,212
2410,222,232,232
2411,229,232,229
2412,251,232,251
2413,258,232,232
2414,286,232,286
2415,287,232,232
2416,296,232,232
2417,306,232,232
2418,311,232,232
2419,314,232,314
2420,314,232,314
2421,323,232,232
2422,341,232,232
2423,348,232,232
2424,350,232,350
2425,373,232,373
2426,388,232,232
2427,399,232,232
2428,425,232,425
2429,428,232,428
2430,443,232,232
2431,451,232,451
2432,459,232,232
2433,468,232,468
2434,472,232,472
2435,479,232,232
2436,480,232,480
2437,503,232,503
2438,510,232,510
2439,533,232,232
2440,542,232,542
2441,563,232,232
2442,572,232,572
2443,584,232,584
2444,589,232,589
2445,609,232,609
2446,634,232,634
2447,650,232,232
2448,652,232,652
2449,659,232,659
2450,661,232,661
2451,672,232,672
2452,677,232,677
2453,687,232,687
2454,688,232,232
2455,1,170,170
2456,15,170,15
2457,29,170,170
2458,41,170,170
2459,58,170,170
2460,90,170,170
2461,95,170,95
2462,103,170,170
2463,105,170,170
2464,122,170,122
2465,122,170,122
2466,143,170,143
2467,143,170,143
2468,166,170,166
2469,171,170,170
2470,184,170,170
2471,228,170,170
2472,233,170,170
2473,255,170,170
2474,260,170,170
2475,261,170,170
2476,267,170,170
2477,268,170,170
2478,278,170,278
2479,298,170,170
2480,324,170,170
2481,333,170,170
2482,350,170,350
2483,367,170,170
2484,406,170,170
2485,406,170,170
2486,435,170,435
2487,439,170,170
2488,471,170,170
2489,475,170,475
2490,481,170,481
2491,483,170,483
2492,484,170,484
2493,489,170,489
2494,491,170,491
2495,493,170,493
2496,495,170,170
2497,504,170,170
2498,504,170,170
2499,508,170,508
2500,516,170,516
2501,526,170,526
2502,560,170,170
2503,562,170,170
2504,588,170,170
2505,601,170,601
2506,624,170,170
2507,639,170,639
2508,677,170,677
2509,679,170,170
2510,683,170,170
2511,691,170,170
2512,692,170,170
2513,707,170,707
2514,709,170,170
2515,1,600,600
2516,3,600,3
2517,18,600,18
2518,24,600,600
2519,31,600,600
2520,35,600,600
2521,64,600,600
2522,113,600,600
2523,129,600,600
2524,139,600,139
2525,166,600,166
2526,166,600,166
2527,167,600,600
2528,182,600,600
2529,198,600,198
2530,228,600,228
2531,238,600,238
2532,242,600,242
2533,242,600,242
2534,255,600,600
2535,261,600,600
2536,267,600,267
2537,277,600,277
2538,310,600,310
2539,343,600,343
2540,360,600,600
2541,385,600,385
2542,404,600,404
2543,415,600,415
2544,421,600,421
2545,440,600,600
2546,452,600,600
2547,461,600,461
2548,473,600,473
2549,477,600,600
2550,483,600,483
2551,486,600,486
2552,502,600,502
2553,506,600,506
2554,536,600,536
2555,539,600,539
2556,539,600,539
2557,553,600,553
2558,571,600,571
2559,573,600,573
2560,573,600,573
2561,583,600,583
2562,618,600,600
2563,630,600,630
2564,634,600,634
2565,659,600,659
2566,667,600,667
2567,671,600,671
2568,685,600,685
2569,689,600,689
2570,693,600,693
2571,702,600,702
2572,714,600,714
2573,717,600,717
2574,1,149,149
2575,10,149,149
2576,12,149,149
2577,20,149,20
2578,33,149,149
2579,34,149,149
2580,42,149,42
2581,42,149,42
2582,53,149,53
2583,70,149,149
2584,76,149,149
2585,78,149,78
2586,119,149,149
2587,122,149,122
2588,125,149,125
2589,129,149,149
2590,129,149,149
2591,130,149,130
2592,140,149,149
2593,141,149,149
2594,158,149,149
2595,177,149,149
2596,184,149,149
2597,187,149,149
2598,189,149,189
2599,240,149,240
2600,248,149,149
2601,251,149,251
2602,321,149,149
2603,341,149,149
2604,357,149,149
2605,370,149,370
2606,377,149,149
2607,378,149,149
2608,380,149,380
2609,391,149,391
2610,396,149,149
2611,399,149,149
2612,427,149,427
2613,458,149,149
2614,459,149,149
2615,461,149,461
2616,462,149,149
2617,490,149,490
2618,510,149,510
2619,531,149,149
2620,554,149,149
2621,558,149,149
2622,560,149,149
2623,562,149,149
2624,600,149,149
2625,625,149,149
2626,665,149,149
2627,673,149,149
2628,674,149,149
2629,686,149,149
2630,687,149,149
2631,692,149,149
2632,709,149,149
2633,715,149,715
2634,717,149,717
2635,1,20,20
2636,8,20,20
2637,16,20,20
2638,49,20,20
2639,63,20,20
2640,85,20,85
2641,114,20,20
2642,115,20,20
2643,121,20,121
2644,139,20,20
2645,143,20,143
2646,151,20,151
2647,184,20,20
2648,188,20,20
2649,193,20,20
2650,200,20,20
2651,210,20,20
2652,214,20,20
2653,216,20,20
2654,240,20,20
2655,257,20,20
2656,263,20,20
2657,263,20,20
2658,268,20,20
2659,284,20,20
2660,308,20,20
2661,341,20,20
2662,353,20,20
2663,354,20,20
2664,357,20,20
2665,377,20,20
2666,378,20,20
2667,382,20,20
2668,391,20,20
2669,417,20,20
2670,446,20,446
2671,452,20,20
2672,453,20,20
2673,461,20,461
2674,462,20,20
2675,472,20,20
2676,475,20,20
2677,489,20,20
2678,504,20,20
2679,505,20,20
2680,509,20,20
2681,514,20,514
2682,533,20,20
2683,536,20,20
2684,547,20,547
2685,573,20,573
2686,573,20,573
2687,612,20,20
2688,614,20,20
2689,635,20,635
2690,644,20,20
2691,658,20,658
2692,665,20,20
2693,666,20,20
2694,667,20,20
2695,676,20,676
2696,686,20,20
2697,699,20,20
2698,709,20,20
2699,721,20,20
2700,1,461,461
2701,21,461,461
2702,80,461,461
2703,93,461,461
2704,100,461,461
2705,103,461,461
2706,121,461,461
2707,134,461,461
2708,143,461,461
2709,145,461,461
2710,154,461,461
2711,195,461,461
2712,208,461,461
2713,258,461,461
2714,286,461,461
2715,290,461,461
2716,302,461,461
2717,351,461,461
2718,376,461,461
2719,378,461,461
2720,381,461,461
2721,392,461,461
2722,393,461,461
2723,396,461,461
2724,403,461,461
2725,407,461,461
2726,427,461,461
2727,472,461,461
2728,481,461,461
2729,485,461,461
2730,491,461,461
2731,501,461,461
2732,507,461,461
2733,561,461,461
2734,607,461,461
2735,639,461,461
2736,679,461,461
2737,704,461,461
2738,707,461,461
2739,1,37,37
2740,2,37,37
2741,8,37,37
2742,33,37,37
2743,72,37,72
2744,98,37,37
2745,104,37,37
2746,105,37,37
2747,124,37,124
2748,148,37,148
2749,166,37,166
2750,194,37,194
2751,208,37,37
2752,211,37,211
2753,233,37,37
2754,260,37,37
2755,273,37,37
2756,275,37,275
2757,292,37,37
2758,295,37,295
2759,303,37,37
2760,305,37,37
2761,342,37,37
2762,360,37,37
2763,370,37,370
2764,375,37,37
2765,394,37,37
2766,397,37,397
2767,404,37,37
2768,420,37,37
2769,447,37,37
2770,467,37,467
2771,501,37,37
2772,528,37,528
2773,543,37,37
2774,561,37,561
2775,592,37,37
2776,604,37,37
2777,620,37,620
2778,623,37,37
2779,660,37,660
2780,676,37,676
2781,684,37,37
2782,692,37,37
2783,697,37,697
2784,709,37,37
2785,1,581,581
2786,23,581,581
2787,37,581,581
2788,52,581,581
2789,61,581,581
2790,70,581,581
2791,86,581,581
2792,96,581,581
