First_pokemon,Second_pokemon,Winner
Seadra,Axew,Seadra
Seadra,Wailord,Seadra
Seadra,Vaporeon,Seadra
Seadra,Vanillish,Seadra
Butterfree,Seadra,Seadra
Zubat,Seadra,Seadra
Mankey,Seadra,Seadra
Muk,Seadra,Seadra
Koffing,Seadra,Seadra
Quilava,Seadra,Seadra
Hoothoot,Seadra,Seadra
Igglybuff,Seadra,Seadra
Sudowoodo,Seadra,Seadra
Scizor,Seadra,Seadra
Corsola,Seadra,Seadra
Suicune,Seadra,Seadra
Ralts,Seadra,Seadra
Breloom,Seadra,Seadra
Makuhita,Seadra,Seadra
Medicham,Seadra,Seadra
Swalot,Seadra,Seadra
Carvanha,Seadra,Seadra
Swablu,Seadra,Seadra
Solrock,Seadra,Seadra
Cradily,Seadra,Seadra
Cradily,Seadra,Seadra
Armaldo,Seadra,Seadra
Banette,Seadra,Seadra
Huntail,Seadra,Seadra
Gorebyss,Seadra,Seadra
Beldum,Seadra,Seadra
Piplup,Seadra,Seadra
Rampardos,Seadra,Seadra
Wormadam Sandy Cloak,Seadra,Seadra
Togekiss,Seadra,Seadra
Cresselia,Seadra,Seadra
Snivy,Seadra,Seadra
Emboar,Seadra,Seadra
Drilbur,Seadra,Seadra
Petilil,Seadra,Seadra
Sandile,Seadra,Seadra
Carracosta,Seadra,Seadra
Litwick,Seadra,Seadra
Beartic,Seadra,Seadra
Bisharp,Seadra,Seadra
Braviary,Seadra,Seadra
Floette,Seadra,Seadra
Tyrantrum,Seadra,Seadra
Carbink,Seadra,Seadra
Goomy,Seadra,Seadra
Bergmite,Seadra,Seadra
Seadra,Houndour,Seadra
Seadra,Stunfisk,Seadra
Seadra,Treecko,Seadra
Seadra,Cherubi,Seadra
Seadra,Lombre,Seadra
Seadra,Skiddo,Seadra
Seadra,Marowak,Seadra
Seadra,Quilava,Seadra
Seadra,Bulbasaur,Seadra
Seadra,Blissey,Seadra
Seadra,Klink,Seadra
Seadra,Chansey,Seadra
Seadra,Zigzagoon,Seadra
Quilava,Bisharp,Quilava
Quilava,Pidove,Quilava
Quilava,Barboach,Quilava
Quilava,Regirock,Quilava
Quilava,Togepi,Quilava
Quilava,Togepi,Quilava
Quilava,Mothim,Quilava
Quilava,Sandslash,Quilava
Quilava,Samurott,Quilava
Quilava,Beedrill,Quilava
Quilava,Mega Audino,Quilava
Quilava,Clauncher,Quilava
Quilava,Rufflet,Quilava
Quilava,Rufflet,Quilava
Quilava,Eelektross,Quilava
Quilava,Exeggcute,Quilava
Quilava,Mega Mawile,Quilava
Quilava,Scraggy,Quilava
Quilava,Horsea,Quilava
Quilava,Tyrogue,Quilava
Quilava,Croconaw,Quilava
Quilava,Wynaut,Quilava
Quilava,Pignite,Quilava
Quilava,Hitmontop,Quilava
Quilava,Malamar,Quilava
Quilava,Gourgeist Large Size,Quilava
Quilava,Smoochum,Quilava
Quilava,Smoochum,Quilava
Quilava,Lotad,Quilava
Quilava,Spewpa,Quilava
Quilava,Seedot,Quilava
Quilava,Seedot,Quilava
Quilava,Shroomish,Quilava
Quilava,Weepinbell,Quilava
Quilava,Kingler,Quilava
Nidoran♂,Quilava,Quilava
Psyduck,Quilava,Quilava
Machoke,Quilava,Quilava
Tentacool,Quilava,Quilava
Weezing,Quilava,Quilava
Vaporeon,Quilava,Quilava
Chikorita,Quilava,Quilava
Bayleef,Quilava,Quilava
Mareep,Quilava,Quilava
Wooper,Quilava,Quilava
Unown,Quilava,Quilava
Shuckle,Quilava,Quilava
Smoochum,Quilava,Quilava
Mudkip,Quilava,Quilava
Poochyena,Quilava,Quilava
Silcoon,Quilava,Quilava
Ralts,Quilava,Quilava
Skitty,Quilava,Quilava
Aron,Quilava,Quilava
Aggron,Quilava,Quilava
Vibrava,Quilava,Quilava
Kecleon,Quilava,Quilava
Shellos,Quilava,Quilava
Mesprit,Quilava,Quilava
Patrat,Quilava,Quilava
Lillipup,Quilava,Quilava
Panpour,Quilava,Quilava
Timburr,Quilava,Quilava
Seismitoad,Quilava,Quilava
Sewaddle,Quilava,Quilava
Darumaka,Quilava,Quilava
Darmanitan Zen Mode,Quilava,Quilava
Dwebble,Quilava,Quilava
Yamask,Quilava,Quilava
Garbodor,Quilava,Quilava
Garbodor,Quilava,Quilava
Ferrothorn,Quilava,Quilava
Klink,Quilava,Quilava
Klang,Quilava,Quilava
Lampent,Quilava,Quilava
Fletchling,Quilava,Quilava
Skiddo,Quilava,Quilava
Gogoat,Quilava,Quilava
Honedge,Quilava,Quilava
Aegislash Blade Forme,Quilava,Quilava
Binacle,Quilava,Quilava
Dragalge,Quilava,Quilava
Tyrunt,Quilava,Quilava
Quilava,Sealeo,Quilava
Quilava,Forretress,Quilava
Quilava,Loudred,Quilava
Quilava,Umbreon,Quilava
Quilava,Amoonguss,Quilava
Quilava,Probopass,Quilava
Quilava,Mega Ampharos,Quilava
Quilava,Metagross,Quilava
Quilava,Hoppip,Quilava
Aipom,Bisharp,Aipom
Aipom,Nidoqueen,Aipom
Aipom,Mothim,Aipom
Aipom,Nidoran♂,Aipom
Aipom,Carbink,Aipom
Aipom,Wurmple,Aipom
Aipom,Slurpuff,Aipom
Aipom,Noctowl,Aipom
Aipom,Cottonee,Aipom
Aipom,Omanyte,Aipom
Aipom,Chespin,Aipom
Aipom,Machop,Aipom
Aipom,Snubbull,Aipom
Aipom,Gothorita,Aipom
Aipom,Metang,Aipom
Aipom,Klefki,Aipom
Aipom,Croconaw,Aipom
Aipom,Pidgey,Aipom
Aipom,Bellsprout,Aipom
Aipom,Skuntank,Aipom
Aipom,Psyduck,Aipom
Caterpie,Aipom,Aipom
Beedrill,Aipom,Aipom
Spearow,Aipom,Aipom
Gloom,Aipom,Aipom
Mankey,Aipom,Aipom
Slowpoke,Aipom,Aipom
Dewgong,Aipom,Aipom
Grimer,Aipom,Aipom
Seadra,Aipom,Aipom
Omastar,Aipom,Aipom
Mareep,Aipom,Aipom
Wooper,Aipom,Aipom
Swinub,Aipom,Aipom
Swinub,Aipom,Aipom
Donphan,Aipom,Aipom
Magby,Aipom,Aipom
Pupitar,Aipom,Aipom
Mega Tyranitar,Aipom,Aipom
Taillow,Aipom,Aipom
Loudred,Aipom,Aipom
Azurill,Aipom,Aipom
Azurill,Aipom,Aipom
Skitty,Aipom,Aipom
Aron,Aipom,Aipom
Meditite,Aipom,Aipom
Swalot,Aipom,Aipom
Numel,Aipom,Aipom
Torkoal,Aipom,Aipom
Grumpig,Aipom,Aipom
Duskull,Aipom,Aipom
Wynaut,Aipom,Aipom
Sealeo,Aipom,Aipom
Regice,Aipom,Aipom
Prinplup,Aipom,Aipom
Starly,Aipom,Aipom
Starly,Aipom,Aipom
Wormadam Sandy Cloak,Aipom,Aipom
Shellos,Aipom,Aipom
Skuntank,Aipom,Aipom
Magnezone,Aipom,Aipom
Lickilicky,Aipom,Aipom
Watchog,Aipom,Aipom
Sawk,Aipom,Aipom
Garbodor,Aipom,Aipom
Garbodor,Aipom,Aipom
Vullaby,Aipom,Aipom
Vullaby,Aipom,Aipom
Quilladin,Aipom,Aipom
Braixen,Aipom,Aipom
Flabébé,Aipom,Aipom
Spritzee,Aipom,Aipom
Aromatisse,Aipom,Aipom
Clawitzer,Aipom,Aipom
Gourgeist Small Size,Aipom,Aipom
Diancie,Aipom,Aipom
Hoopa Unbound,Aipom,Aipom
Aipom,Bagon,Aipom
Aipom,Volcanion,Aipom
Aipom,Porygon,Aipom
Aipom,Quilava,Aipom
Aipom,Caterpie,Aipom
Aipom,Shelgon,Aipom
Aipom,Cloyster,Aipom
Aipom,Mesprit,Aipom
Aipom,Snover,Aipom
Aipom,Gyarados,Aipom
Misdreavus,Bisharp,Misdreavus
Misdreavus,Venipede,Misdreavus
Misdreavus,Donphan,Misdreavus
Misdreavus,Tropius,Misdreavus
Misdreavus,Gulpin,Misdreavus
Misdreavus,Slurpuff,Misdreavus
Misdreavus,Parasect,Misdreavus
Misdreavus,Cofagrigus,Misdreavus
Misdreavus,Meditite,Misdreavus
Misdreavus,Mega Blastoise,Misdreavus
Misdreavus,Venusaur,Misdreavus
Misdreavus,Milotic,Misdreavus
Misdreavus,Bronzor,Misdreavus
Misdreavus,Phione,Misdreavus
Misdreavus,Pignite,Misdreavus
Misdreavus,Claydol,Misdreavus
Misdreavus,Kricketune,Misdreavus
Misdreavus,Flareon,Misdreavus
Misdreavus,Mega Scizor,Misdreavus
Misdreavus,Trubbish,Misdreavus
Misdreavus,Swadloon,Misdreavus
Misdreavus,Spewpa,Misdreavus
Misdreavus,Arbok,Misdreavus
Caterpie,Misdreavus,Misdreavus
Rattata,Misdreavus,Misdreavus
Nidoran♀,Misdreavus,Misdreavus
Poliwrath,Misdreavus,Misdreavus
Machamp,Misdreavus,Misdreavus
Seel,Misdreavus,Misdreavus
Weezing,Misdreavus,Misdreavus
Chansey,Misdreavus,Misdreavus
Mega Kangaskhan,Misdreavus,Misdreavus
Staryu,Misdreavus,Misdreavus
Kabuto,Misdreavus,Misdreavus
Furret,Misdreavus,Misdreavus
Chinchou,Misdreavus,Misdreavus
Mega Scizor,Misdreavus,Misdreavus
Mega Tyranitar,Misdreavus,Misdreavus
Marshtomp,Misdreavus,Misdreavus
Poochyena,Misdreavus,Misdreavus
Zigzagoon,Misdreavus,Misdreavus
Dustox,Misdreavus,Misdreavus
Shroomish,Misdreavus,Misdreavus
Slakoth,Misdreavus,Misdreavus
Shedinja,Misdreavus,Misdreavus
Mawile,Misdreavus,Misdreavus
Illumise,Misdreavus,Misdreavus
Swalot,Misdreavus,Misdreavus
Whiscash,Misdreavus,Misdreavus
Snorunt,Misdreavus,Misdreavus
Huntail,Misdreavus,Misdreavus
Bagon,Misdreavus,Misdreavus
Monferno,Misdreavus,Misdreavus
Kricketot,Misdreavus,Misdreavus
Gible,Misdreavus,Misdreavus
Gible,Misdreavus,Misdreavus
Porygon-Z,Misdreavus,Misdreavus
Stoutland,Misdreavus,Misdreavus
Mega Audino,Misdreavus,Misdreavus
Dwebble,Misdreavus,Misdreavus
Gothitelle,Misdreavus,Misdreavus
Beartic,Misdreavus,Misdreavus
Chesnaught,Misdreavus,Misdreavus
Pangoro,Misdreavus,Misdreavus
Aegislash Blade Forme,Misdreavus,Misdreavus
Aurorus,Misdreavus,Misdreavus
Goodra,Misdreavus,Misdreavus
Pumpkaboo Super Size,Misdreavus,Misdreavus
Noibat,Misdreavus,Misdreavus
Volcanion,Misdreavus,Misdreavus
Misdreavus,Bagon,Misdreavus
Misdreavus,Larvitar,Misdreavus
Misdreavus,Roggenrola,Misdreavus
Misdreavus,Wartortle,Misdreavus
Misdreavus,Sealeo,Misdreavus
Misdreavus,Goldeen,Misdreavus
Misdreavus,Spheal,Misdreavus
Misdreavus,Piplup,Misdreavus
Misdreavus,Mega Aggron,Misdreavus
Misdreavus,Joltik,Misdreavus
Misdreavus,Joltik,Misdreavus
Misdreavus,Luxray,Misdreavus
Misdreavus,Purrloin,Misdreavus
Misdreavus,Flaaffy,Misdreavus
Heracross,Bisharp,Heracross
Heracross,Pidove,Heracross
Heracross,Phantump,Heracross
Heracross,Charmeleon,Heracross
Heracross,Glaceon,Heracross
Heracross,Nidoqueen,Heracross
Heracross,Muk,Heracross
Heracross,Gible,Heracross
Heracross,Aurorus,Heracross
Heracross,Chimecho,Heracross
Heracross,Flabébé,Heracross
Heracross,Snivy,Heracross
Heracross,Bergmite,Heracross
Heracross,Minccino,Heracross
Heracross,Feebas,Heracross
Heracross,Cascoon,Heracross
Heracross,Smeargle,Heracross
Heracross,Phione,Heracross
Heracross,Whismur,Heracross
Heracross,Mega Mawile,Heracross
Heracross,Gastrodon,Heracross
Heracross,Archen,Heracross
Heracross,Aromatisse,Heracross
Heracross,Froakie,Heracross
Heracross,Clawitzer,Heracross
Heracross,Torchic,Heracross
Heracross,Aggron,Heracross
Heracross,Trubbish,Heracross
Heracross,Mamoswine,Heracross
Heracross,Relicanth,Heracross
Heracross,Pidgey,Heracross
Heracross,Feraligatr,Heracross
Heracross,Volcanion,Heracross
Kakuna,Heracross,Heracross
Beedrill,Heracross,Heracross
Doduo,Heracross,Heracross
Articuno,Heracross,Heracross
Azumarill,Heracross,Heracross
Quagsire,Heracross,Heracross
Umbreon,Heracross,Heracross
Forretress,Heracross,Heracross
Shuckle,Heracross,Heracross
Remoraid,Heracross,Heracross
Skarmory,Heracross,Heracross
Pupitar,Heracross,Heracross
Tyranitar,Heracross,Heracross
Treecko,Heracross,Heracross
Poochyena,Heracross,Heracross
Pelipper,Heracross,Heracross
Nincada,Heracross,Heracross
Mega Aggron,Heracross,Heracross
Medicham,Heracross,Heracross
Medicham,Heracross,Heracross
Corphish,Heracross,Heracross
Lileep,Heracross,Heracross
Shuppet,Heracross,Heracross
Relicanth,Heracross,Heracross
Piplup,Heracross,Heracross
Cherubi,Heracross,Heracross
Stunky,Heracross,Heracross
Finneon,Heracross,Heracross
Tepig,Heracross,Heracross
Cottonee,Heracross,Heracross
Garbodor,Heracross,Heracross
Ducklett,Heracross,Heracross
Vanilluxe,Heracross,Heracross
Deerling,Heracross,Heracross
Amoonguss,Heracross,Heracross
Tynamo,Heracross,Heracross
Beheeyem,Heracross,Heracross
Beartic,Heracross,Heracross
Heatmor,Heracross,Heracross
Aromatisse,Heracross,Heracross
Carbink,Heracross,Heracross
Sliggoo,Heracross,Heracross
Trevenant,Heracross,Heracross
Heracross,Pumpkaboo Large Size,Heracross
Heracross,Dunsparce,Heracross
Heracross,Blitzle,Heracross
Heracross,Bayleef,Heracross
Heracross,Wartortle,Heracross
Heracross,Helioptile,Heracross
Heracross,Yamask,Heracross
Heracross,Delibird,Heracross
Heracross,Magby,Heracross
Heracross,Dratini,Heracross
Heracross,Sentret,Heracross
Heracross,Mantine,Heracross
Heracross,Braviary,Heracross
Heracross,Monferno,Heracross
Heracross,Audino,Heracross
Heracross,Grotle,Heracross
Heracross,Mega Alakazam,Heracross
Heracross,Cloyster,Heracross
Delibird,Bisharp,Delibird
Delibird,Gulpin,Delibird
Delibird,Tangela,Delibird
Delibird,Cofagrigus,Delibird
Delibird,Cofagrigus,Delibird
Delibird,Samurott,Delibird
Delibird,Happiny,Delibird
Delibird,Wormadam Sandy Cloak,Delibird
Delibird,Bergmite,Delibird
Delibird,Snubbull,Delibird
Delibird,Weedle,Delibird
Delibird,Weedle,Delibird
Delibird,Magnezone,Delibird
Delibird,Sewaddle,Delibird
Delibird,Sewaddle,Delibird
Delibird,Dusknoir,Delibird
Delibird,Geodude,Delibird
Delibird,Tympole,Delibird
Delibird,Slakoth,Delibird
Delibird,Vaporeon,Delibird
Delibird,Vaporeon,Delibird
Delibird,Barbaracle,Delibird
Delibird,Hippopotas,Delibird
Delibird,Silcoon,Delibird
Delibird,Pansage,Delibird
Delibird,Kricketot,Delibird
Delibird,Skiddo,Delibird
Delibird,Helioptile,Delibird
Pidgey,Delibird,Delibird
Pidgeotto,Delibird,Delibird
Nidorino,Delibird,Delibird
Parasect,Delibird,Delibird
Venonat,Delibird,Delibird
Tentacool,Delibird,Delibird
Chinchou,Delibird,Delibird
Togepi,Delibird,Delibird
Natu,Delibird,Delibird
Umbreon,Delibird,Delibird
Mega Scizor,Delibird,Delibird
Tyrogue,Delibird,Delibird
Nincada,Delibird,Delibird
Delcatty,Delibird,Delibird
Wailord,Delibird,Delibird
Spoink,Delibird,Delibird
Trapinch,Delibird,Delibird
Swablu,Delibird,Delibird
Lunatone,Delibird,Delibird
Anorith,Delibird,Delibird
Dusclops,Delibird,Delibird
Regice,Delibird,Delibird
Garchomp,Delibird,Delibird
Riolu,Delibird,Delibird
Tranquill,Delibird,Delibird
Mega Audino,Delibird,Delibird
Scraggy,Delibird,Delibird
Duosion,Delibird,Delibird
Ducklett,Delibird,Delibird
Amoonguss,Delibird,Delibird
Amoonguss,Delibird,Delibird
Joltik,Delibird,Delibird
Elgyem,Delibird,Delibird
Shelmet,Delibird,Delibird
Shelmet,Delibird,Delibird
Druddigon,Delibird,Delibird
Diggersby,Delibird,Delibird
Litleo,Delibird,Delibird
Litleo,Delibird,Delibird
Skiddo,Delibird,Delibird
Delibird,Tentacool,Delibird
Delibird,Mudkip,Delibird
Delibird,Amoonguss,Delibird
Delibird,Bidoof,Delibird
Delibird,Purrloin,Delibird
Delibird,Cloyster,Delibird
Houndoom,Bisharp,Houndoom
Houndoom,Mareep,Houndoom
Houndoom,Wailmer,Houndoom
Houndoom,Machamp,Houndoom
Houndoom,Donphan,Houndoom
Houndoom,Carnivine,Houndoom
Houndoom,Gothitelle,Houndoom
Houndoom,Gothitelle,Houndoom
Houndoom,Finneon,Houndoom
Houndoom,Sandslash,Houndoom
Venusaur,Houndoom,Houndoom
Wartortle,Houndoom,Houndoom
Metapod,Houndoom,Houndoom
Nidoqueen,Houndoom,Houndoom
Nidoran♂,Houndoom,Houndoom
Arcanine,Houndoom,Houndoom
Geodude,Houndoom,Houndoom
Muk,Houndoom,Houndoom
Eevee,Houndoom,Houndoom
Flareon,Houndoom,Houndoom
Chikorita,Houndoom,Houndoom
Sentret,Houndoom,Houndoom
Hoothoot,Houndoom,Houndoom
Flaaffy,Houndoom,Houndoom
Marill,Houndoom,Houndoom
Wobbuffet,Houndoom,Houndoom
Gligar,Houndoom,Houndoom
Teddiursa,Houndoom,Houndoom
Corsola,Houndoom,Houndoom
Mega Swampert,Houndoom,Houndoom
Ralts,Houndoom,Houndoom
Mawile,Houndoom,Houndoom
Illumise,Houndoom,Houndoom
Roselia,Houndoom,Houndoom
Camerupt,Houndoom,Houndoom
Spoink,Houndoom,Houndoom
Vibrava,Houndoom,Houndoom
Altaria,Houndoom,Houndoom
Wynaut,Houndoom,Houndoom
Regirock,Houndoom,Houndoom
Regice,Houndoom,Houndoom
Rayquaza,Houndoom,Houndoom
Deoxys Defense Forme,Houndoom,Houndoom
Deoxys Speed Forme,Houndoom,Houndoom
Stunky,Houndoom,Houndoom
Bronzor,Houndoom,Houndoom
Bonsly,Houndoom,Houndoom
Spiritomb,Houndoom,Houndoom
Riolu,Houndoom,Houndoom
Electivire,Houndoom,Houndoom
Pidove,Houndoom,Houndoom
Blitzle,Houndoom,Houndoom
Gigalith,Houndoom,Houndoom
Woobat,Houndoom,Houndoom
Mega Audino,Houndoom,Houndoom
Throh,Houndoom,Houndoom
Leavanny,Houndoom,Houndoom
Cottonee,Houndoom,Houndoom
Shelmet,Houndoom,Houndoom
Zweilous,Houndoom,Houndoom
Zekrom,Houndoom,Houndoom
Zekrom,Houndoom,Houndoom
Landorus Therian Forme,Houndoom,Houndoom
Froakie,Houndoom,Houndoom
Fletchling,Houndoom,Houndoom
Pancham,Houndoom,Houndoom
Pangoro,Houndoom,Houndoom
Doublade,Houndoom,Houndoom
Barbaracle,Houndoom,Houndoom
Sylveon,Houndoom,Houndoom
Pumpkaboo Super Size,Houndoom,Houndoom
Hoopa Confined,Houndoom,Houndoom
Volcanion,Houndoom,Houndoom
Houndoom,Mega Blastoise,Houndoom
Houndoom,Shinx,Houndoom
Houndoom,Minccino,Houndoom
Houndoom,Exploud,Houndoom
Houndoom,Lampent,Houndoom
Houndoom,Lickitung,Houndoom
Houndoom,Giratina Origin Forme,Houndoom
Houndoom,Eelektross,Houndoom
Houndoom,Smeargle,Houndoom
Houndoom,Gastrodon,Houndoom
Houndoom,Wormadam Trash Cloak,Houndoom
Houndoom,Dusknoir,Houndoom
Houndoom,Azurill,Houndoom
Houndoom,Garbodor,Houndoom
Houndoom,Vaporeon,Houndoom
Houndoom,Aegislash Shield Forme,Houndoom
Houndoom,Seedot,Houndoom
Houndoom,Spinarak,Houndoom
Houndoom,Dusclops,Houndoom
Houndoom,Machoke,Houndoom
Houndoom,Foongus,Houndoom
Houndoom,Stunfisk,Houndoom
Houndoom,Heracross,Houndoom
Houndoom,Treecko,Houndoom
Houndoom,Bayleef,Houndoom
Houndoom,Grumpig,Houndoom
Houndoom,Camerupt,Houndoom
Houndoom,Azumarill,Houndoom
Houndoom,Nidorina,Houndoom
Houndoom,Nidorina,Houndoom
Houndoom,Spheal,Houndoom
Houndoom,Chandelure,Houndoom
Houndoom,Amoonguss,Houndoom
Houndoom,Omastar,Houndoom
Houndoom,Zangoose,Houndoom
Houndoom,Trevenant,Houndoom
Houndoom,Druddigon,Houndoom
Houndoom,Gyarados,Houndoom
Ninjask,Bisharp,Ninjask
Ninjask,Hitmonlee,Ninjask
Ninjask,Slowking,Ninjask
Ninjask,Dragonair,Ninjask
Ninjask,Mega Absol,Ninjask
Ninjask,Petilil,Ninjask
Ninjask,Bastiodon,Ninjask
Ninjask,Deerling,Ninjask
Ninjask,Walrein,Ninjask
Ninjask,Excadrill,Ninjask
Ninjask,Sneasel,Ninjask
Ninjask,Sneasel,Ninjask
Ninjask,Marshtomp,Ninjask
Ninjask,Samurott,Ninjask
Ninjask,Cottonee,Ninjask
Ninjask,Mega Blastoise,Ninjask
Ninjask,Yveltal,Ninjask
Ninjask,Exploud,Ninjask
Ninjask,Combusken,Ninjask
Ninjask,Elgyem,Ninjask
Ninjask,Farfetch'd,Ninjask
Ninjask,Drifblim,Ninjask
Ninjask,Magikarp,Ninjask
Ninjask,Claydol,Ninjask
Ninjask,Leafeon,Ninjask
Ninjask,Frillish,Ninjask
Ninjask,Mega Slowbro,Ninjask
Ninjask,Kangaskhan,Ninjask
Ninjask,Malamar,Ninjask
Ninjask,Gourgeist Large Size,Ninjask
Ninjask,Dialga,Ninjask
Ninjask,Tympole,Ninjask
Ninjask,Cobalion,Ninjask
Ninjask,Marill,Ninjask
Ninjask,Mandibuzz,Ninjask
Ninjask,Mandibuzz,Ninjask
Ninjask,Uxie,Ninjask
Ninjask,Growlithe,Ninjask
Wartortle,Ninjask,Ninjask
Rattata,Ninjask,Ninjask
Nidorina,Ninjask,Ninjask
Abra,Ninjask,Ninjask
Dodrio,Ninjask,Ninjask
Lickitung,Ninjask,Ninjask
Chansey,Ninjask,Ninjask
Electabuzz,Ninjask,Ninjask
Magikarp,Ninjask,Ninjask
Chikorita,Ninjask,Ninjask
Ledian,Ninjask,Ninjask
Chinchou,Ninjask,Ninjask
Xatu,Ninjask,Ninjask
Misdreavus,Ninjask,Ninjask
Steelix,Ninjask,Ninjask
Snubbull,Ninjask,Ninjask
Entei,Ninjask,Ninjask
Zigzagoon,Ninjask,Ninjask
Beautifly,Ninjask,Ninjask
Seedot,Ninjask,Ninjask
Nuzleaf,Ninjask,Ninjask
Mega Gardevoir,Ninjask,Ninjask
Carvanha,Ninjask,Ninjask
Mega Camerupt,Ninjask,Ninjask
Flygon,Ninjask,Ninjask
Solrock,Ninjask,Ninjask
Groudon,Ninjask,Ninjask
Primal Groudon,Ninjask,Ninjask
Roserade,Ninjask,Ninjask
Buizel,Ninjask,Ninjask
Chatot,Ninjask,Ninjask
Spiritomb,Ninjask,Ninjask
Lucario,Ninjask,Ninjask
Tangrowth,Ninjask,Ninjask
Frost Rotom,Ninjask,Ninjask
Dialga,Ninjask,Ninjask
Emboar,Ninjask,Ninjask
Excadrill,Ninjask,Ninjask
Swadloon,Ninjask,Ninjask
Leavanny,Ninjask,Ninjask
Archeops,Ninjask,Ninjask
Klang,Ninjask,Ninjask
Tynamo,Ninjask,Ninjask
Tornadus Incarnate Forme,Ninjask,Ninjask
Landorus Incarnate Forme,Ninjask,Ninjask
Chesnaught,Ninjask,Ninjask
Fennekin,Ninjask,Ninjask
Greninja,Ninjask,Ninjask
Aegislash Shield Forme,Ninjask,Ninjask
Bergmite,Ninjask,Ninjask
Ninjask,Mew,Ninjask
Ninjask,Bellsprout,Ninjask
Ninjask,Bellsprout,Ninjask
Ninjask,Slugma,Ninjask
Ninjask,Doduo,Ninjask
Ninjask,Kyurem,Ninjask
Ninjask,Swampert,Ninjask
Ninjask,Spinarak,Ninjask
Ninjask,Primal Groudon,Ninjask
Ninjask,DeoxysAttack Forme,Ninjask
Ninjask,DeoxysAttack Forme,Ninjask
Ninjask,Sunflora,Ninjask
Ninjask,Banette,Ninjask
Ninjask,Mega Sharpedo,Ninjask
Ninjask,Spritzee,Ninjask
Ninjask,Corsola,Ninjask
Ninjask,Mega Camerupt,Ninjask
Ninjask,Cubone,Ninjask
Ninjask,Remoraid,Ninjask
Ninjask,Gyarados,Ninjask
Anorith,Bisharp,Anorith
Anorith,Pidove,Anorith
Anorith,Stunky,Anorith
Anorith,Glaceon,Anorith
Anorith,Tepig,Anorith
Anorith,Unown,Anorith
Anorith,Luxio,Anorith
Anorith,Gorebyss,Anorith
Anorith,Gible,Anorith
Anorith,Wooper,Anorith
Anorith,Litwick,Anorith
Anorith,Shuppet,Anorith
Rattata,Anorith,Anorith
Clefable,Anorith,Anorith
Zubat,Anorith,Anorith
Slowbro,Anorith,Anorith
Farfetch'd,Anorith,Anorith
Drowzee,Anorith,Anorith
Krabby,Anorith,Anorith
Lickitung,Anorith,Anorith
Weezing,Anorith,Anorith
Mareep,Anorith,Anorith
Pineco,Anorith,Anorith
Steelix,Anorith,Anorith
Magcargo,Anorith,Anorith
Piloswine,Anorith,Anorith
Poochyena,Anorith,Anorith
Ludicolo,Anorith,Anorith
Meditite,Anorith,Anorith
Whiscash,Anorith,Anorith
Duskull,Anorith,Anorith
Dusclops,Anorith,Anorith
Bagon,Anorith,Anorith
Shinx,Anorith,Anorith
Mothim,Anorith,Anorith
Bonsly,Anorith,Anorith
Carnivine,Anorith,Anorith
Finneon,Anorith,Anorith
Lickilicky,Anorith,Anorith
Pignite,Anorith,Anorith
Ferroseed,Anorith,Anorith
Klang,Anorith,Anorith
Litwick,Anorith,Anorith
Golurk,Anorith,Anorith
Froakie,Anorith,Anorith
Flabébé,Anorith,Anorith
Klefki,Anorith,Anorith
Anorith,Scrafty,Anorith
Anorith,Clauncher,Anorith
Anorith,Oddish,Anorith
Anorith,Oddish,Anorith
Anorith,Fennekin,Anorith
Anorith,Exeggcute,Anorith
Anorith,Mawile,Anorith
Anorith,Torchic,Anorith
Anorith,Spearow,Anorith
Anorith,Wailord,Anorith
Anorith,Espurr,Anorith
Anorith,Vileplume,Anorith
Anorith,Masquerain,Anorith
Anorith,Croagunk,Anorith
Anorith,Growlithe,Anorith
Anorith,Growlithe,Anorith
Anorith,Growlithe,Anorith
Anorith,Burmy,Anorith
Anorith,Lairon,Anorith
Anorith,Shroomish,Anorith
Anorith,Weepinbell,Anorith
Anorith,Banette,Anorith
Anorith,Pichu,Anorith
Anorith,Bibarel,Anorith
Anorith,Cherubi,Anorith
Anorith,Cleffa,Anorith
Anorith,Surskit,Anorith
Anorith,Skorupi,Anorith
Anorith,Ferroseed,Anorith
Anorith,Spheal,Anorith
Anorith,Swablu,Anorith
Anorith,Purrloin,Anorith
Anorith,Drifloon,Anorith
Anorith,Munna,Anorith
Infernape,Bisharp,Infernape
Infernape,Kabutops,Infernape
Infernape,Venipede,Infernape
Infernape,Mime Jr.,Infernape
Infernape,Barboach,Infernape
Infernape,Girafarig,Infernape
Infernape,Gulpin,Infernape
Infernape,Pyroar,Infernape
Infernape,Riolu,Infernape
Infernape,Pumpkaboo Average Size,Infernape
Venusaur,Infernape,Infernape
Charizard,Infernape,Infernape
Metapod,Infernape,Infernape
Beedrill,Infernape,Infernape
Beedrill,Infernape,Infernape
Ekans,Infernape,Infernape
Venomoth,Infernape,Infernape
Psyduck,Infernape,Infernape
Poliwrath,Infernape,Infernape
Graveler,Infernape,Infernape
Ponyta,Infernape,Infernape
Dodrio,Infernape,Infernape
Grimer,Infernape,Infernape
Grimer,Infernape,Infernape
Shellder,Infernape,Infernape
Haunter,Infernape,Infernape
Rhyhorn,Infernape,Infernape
Tangela,Infernape,Infernape
Kangaskhan,Infernape,Infernape
Kangaskhan,Infernape,Infernape
Seadra,Infernape,Infernape
